amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
68.77,186.71,112.08,13.49,76.38,0
744.47,2042.9,1312.64,31187.17,32005.14,0
13446.71,65319.71,51434.85,534.08,14294.68,0
1058.06,1408.25,196.65,17728.65,18739.71,0
14661.2,58333.79,44416.81,33.04,12087.04,0
14.71,7.73,0.0,89.79,105.4,0
712.86,2372.93,1548.47,254.36,908.18,0
4721.63,16228.48,11761.85,403.31,5270.54,0
265.4,1032.85,777.37,7.96,296.97,0
70.78,330.32,265.31,4.46,74.2,0
19203.1,74743.42,56153.52,155570.1,172878.04,0
9.67,36.69,26.94,4154.61,4163.17,0
109.77,180.25,55.41,4.97,123.74,0
7047.05,35008.18,27340.54,13335.92,21486.66,0
8994.12,23455.22,14413.32,144.35,10865.25,0
18461.43,43910.98,23501.15,17345.09,38046.04,0
7813.66,21553.58,12652.91,93697.13,101831.79,0
4.3,9.77,6.23,3.64,8.57,0
11706.49,37125.6,24987.24,109888.36,121078.17,0
128.19,265.78,161.01,16.83,164.62,0
957.74,1512.99,628.76,71.49,1002.5,0
94.49,441.83,337.42,2687.59,2785.68,0
4117.55,19250.49,14653.19,7152.48,10726.39,0
484.58,1324.41,765.43,17.68,501.72,0
5485.71,26494.13,21012.29,12.24,5150.14,0
15.55,36.86,23.9,63.56,78.28,0
14.37,32.23,20.01,97.67,112.6,0
143.08,661.9,533.45,90.06,255.0,0
2.84,9.51,6.82,17.89,21.1,0
1388.08,5457.0,4054.17,118052.36,119356.58,0
39.04,92.03,50.71,17655.33,17698.02,0
409.81,955.48,600.99,130643.45,131061.07,0
5.1,4.46,0.0,8.5,13.29,0
12.63,61.26,50.28,6.24,20.93,0
739.32,1128.07,313.36,988.04,1627.18,0
42.56,115.94,76.75,2342.9,2390.65,0
18.77,19.07,2.8,2941.66,2958.27,0
21.32,72.73,52.0,7.58,32.25,0
18.79,42.45,25.56,29195.04,29215.49,0
739.27,2923.43,2222.81,593.98,1322.88,0
12.3,35.4,21.51,155.95,166.17,0
71.12,77.0,10.61,698.42,760.44,0
1327.41,727.86,0.0,4.24,1153.76,0
276.73,402.92,155.81,28.96,334.64,0
587.3,2207.99,1730.08,160073.81,160689.77,0
26.0,109.94,79.77,1185.77,1208.83,0
12021.28,24475.42,11507.02,6.45,11391.43,0
112.72,328.2,217.13,68.11,172.23,0
35.97,56.83,19.98,20.75,58.91,0
9310.85,41544.96,33149.96,71090.3,79769.46,0
989.9,4794.51,3842.75,19308.76,20405.02,0
682.33,2653.06,2019.9,1114.25,1849.79,0
7947.49,7152.66,0.0,95759.81,102889.04,0
4.6,11.35,6.3,164.28,168.56,0
5110.82,25335.74,20666.74,36851.25,42063.18,0
1212.91,1858.46,518.32,465.43,1876.22,0
69.4,244.09,185.96,30790.2,30848.81,0
27.31,129.0,104.94,54588.09,54613.86,0
6.98,27.78,21.9,442.57,449.83,0
12960.58,41990.6,30387.01,19.26,12070.25,0
9.75,27.11,18.43,22.56,31.49,0
28.08,131.4,98.82,65.2,92.52,0
1366.44,3110.43,1838.33,31.57,1230.0,0
1621.93,7389.04,5861.04,194.57,1883.61,0
11.55,28.18,18.48,715.87,729.17,0
4134.74,16143.9,12726.98,7.09,4821.18,0
268.43,1240.34,1002.04,60239.01,60504.37,0
5631.38,16769.65,11961.47,2.79,5168.89,0
5.96,11.29,5.7,12.44,18.12,0
4.0,2.92,0.0,2.98,6.55,0
839.59,3477.3,2745.79,140338.24,141210.93,0
10.49,34.61,23.5,248.93,257.89,0
306.29,515.7,155.24,23.48,307.49,0
3.09,13.75,11.26,10.03,12.71,0
3039.24,14106.21,10817.08,159.9,2840.84,0
8917.51,40059.66,30574.29,124852.74,134381.83,0
5166.47,16567.99,11225.75,1136.8,7321.56,0
15141.21,74110.43,57804.57,133.81,16337.44,0
9208.31,40853.82,31613.47,149.9,8415.68,0
147.84,143.28,0.0,9.88,152.26,0
98.02,481.77,397.15,801.98,905.02,0
8652.93,25695.99,17134.6,288.91,10213.44,0
11412.32,52955.01,40844.08,8245.01,20635.37,0
17249.24,67643.52,47574.38,22.45,14824.88,0
17655.77,139891.63,0.0,12.31,2863.76,1
16.74,32.98,13.05,1629.56,1644.27,0
13421.15,8343.06,0.0,9528.88,22275.36,0
13687.98,23889.81,9111.1,647.1,16880.07,0
1091.36,3913.83,2683.56,16161.12,17423.64,0
6096.82,26728.56,20061.28,28337.79,33841.45,0
424.36,216.66,0.0,65050.96,65514.11,0
13321.61,19128.26,4353.97,174.16,12587.34,0
6.33,22.34,17.19,56828.74,56833.82,0
6474.8,11501.56,3905.93,6631.54,14013.11,0
4.48,5.1,0.04,2628.15,2633.21,0
57.51,49.96,0.0,1201.73,1254.5,0
9.19,30.97,23.37,3.38,13.57,0
202.8,644.27,458.11,1291.6,1456.39,0
21.98,95.92,76.11,14312.71,14335.04,0
14309.11,27427.27,14508.86,143206.63,160272.15,0
417.34,465.43,19.36,318.7,784.2,0
8774.25,35941.06,25846.68,146054.66,155094.11,0
33.2,164.23,128.62,17.85,49.27,0
3.43,7.28,4.0,102764.96,102768.71,0
2924.55,12850.69,9377.22,1783.27,5263.96,0
1512.32,5945.62,4213.96,3976.93,5303.01,0
368.49,1695.84,1300.02,1495.9,1797.99,0
4180.08,10072.64,6064.0,134768.04,138742.91,0
5222.65,4992.11,0.0,4.43,5262.33,0
539.76,557.36,37.46,248.42,733.17,0
16209.46,63774.38,49800.61,41256.16,58221.37,0
1767.65,7751.13,5899.46,17.08,1647.47,0
1202.16,3073.41,1775.99,1430.15,2864.05,0
70.3,54.0,0.0,862.09,925.79,0
2.77,2.22,0.0,19569.57,19572.68,0
23.77,75.91,48.77,66222.95,66251.14,0
2631.43,12193.55,9474.91,46.86,2677.81,0
1617.83,3717.98,2384.74,5566.85,6990.06,0
53.47,183.28,140.14,1123.91,1185.73,0
757.67,2226.82,1426.75,3986.42,4714.49,0
15.76,70.98,53.24,24.63,40.67,0
29.16,123.81,94.65,54.57,78.47,0
13720.86,19168.98,8063.38,1150.91,14038.12,0
112.01,397.52,301.42,2.81,117.33,0
24.65,106.33,84.53,7191.67,7218.22,0
217.89,1021.06,792.04,16.07,273.28,0
88.51,279.22,191.2,76444.51,76535.98,0
1930.94,2494.0,870.31,35125.37,36879.74,0
15662.82,47177.11,31503.8,2583.4,18604.39,0
558.71,1953.35,1312.06,49100.99,49563.81,0
555.75,959.34,417.12,141449.16,141926.68,0
72.49,353.64,291.31,13691.38,13759.57,0
437.76,670.63,219.21,2678.35,3032.46,0
48.13,221.45,165.05,380.73,420.68,0
2.75,6.64,4.31,20935.16,20937.37,0
6600.27,3316.59,0.0,6303.08,12063.24,0
129.67,381.85,248.71,492.28,638.84,0
227.87,758.19,544.9,665.4,879.73,0
5.76,25.41,18.74,33.73,40.42,0
5084.72,14911.12,9393.66,15906.62,21774.26,0
12.59,11.63,0.82,42686.53,42700.95,0
109.46,511.25,385.56,3.26,100.1,0
5231.17,15924.19,10395.28,9.31,4910.69,0
167.34,288.14,121.23,147796.73,147961.95,0
11853.41,53872.13,43173.02,19.28,11548.35,0
17.88,18.67,0.0,8971.55,8986.43,0
1697.81,1593.69,0.0,538.76,2059.24,0
18069.61,52538.13,37804.34,841.23,19779.75,0
382.42,1266.57,903.25,8.95,418.37,0
1379.75,3862.36,2242.17,12.38,1317.43,0
93.6,438.09,348.87,1567.15,1653.15,0
2349.68,3953.79,2040.33,173.11,2603.68,0
9699.86,48073.07,39919.58,17537.26,27871.36,0
1521.57,893.27,0.0,119582.17,121232.15,0
12374.07,12787.4,0.0,20650.31,34563.52,0
543.42,725.76,266.02,236.29,797.94,0
489.92,420.4,0.0,546.75,1012.93,0
42.17,104.24,60.99,15.23,54.83,0
1614.29,7093.47,5358.73,5725.06,7038.67,0
7612.7,31923.23,25355.63,372.76,7730.77,0
913.1,3516.72,2619.55,33901.72,34949.51,0
22.14,11.81,0.0,3541.57,3564.84,0
363.94,1599.76,1301.37,17.74,395.23,0
2449.0,5594.12,3415.73,249.84,2428.29,0
12762.54,48400.27,33499.26,4658.45,17911.47,0
11.13,41.97,29.15,34103.15,34112.86,0
8.56,11.12,3.17,128.88,136.9,0
111.78,315.14,186.91,4291.69,4407.25,0
8.42,39.3,30.43,18.35,25.24,0
18469.21,31096.96,9069.68,57058.93,74134.92,0
123.81,460.28,313.38,1520.61,1624.04,0
331.12,1593.09,1246.48,12766.79,13053.4,0
20.98,44.54,23.83,213.87,233.61,0
154.8,347.43,214.78,84622.29,84789.03,0
19191.93,48680.93,29256.0,7488.88,24895.39,0
221.0,915.09,703.08,14.74,193.32,0
2.94,7.28,4.17,1155.21,1158.03,0
24.11,64.81,44.66,54.02,75.44,0
18143.97,27223.73,6649.06,26028.7,46192.32,0
19962.44,98765.23,75072.89,14929.11,37462.45,0
18.07,81.6,65.63,626.41,645.72,0
690.47,2210.29,1483.15,75.28,796.96,0
5.43,26.19,20.1,32194.68,32200.61,0
491.26,1764.36,1262.41,31424.01,31890.9,0
8.44,40.65,30.74,704.58,713.53,0
4306.81,5284.07,956.82,7257.76,11426.28,0
12786.88,19366.48,7753.19,62.83,12490.8,0
12.9,57.83,45.08,126.13,140.52,0
174.93,417.98,243.9,87958.13,88153.43,0
6.81,14.78,8.64,8946.75,8953.29,0
57.53,224.05,159.92,6.01,73.6,0
4.88,16.28,11.17,417.83,422.79,0
29.4,60.22,32.34,211.28,240.53,0
20171.24,46199.66,26660.54,34.5,20218.22,0
4.06,9.49,5.64,153946.41,153950.92,0
6190.15,6614.12,552.98,12.11,7359.92,0
5.46,8.37,2.85,86.22,92.1,0
317.66,927.21,631.03,30819.55,31117.04,0
159.03,639.02,459.75,11.65,171.75,0
11896.41,28381.47,14446.65,170.29,11149.27,0
16.3,36.27,19.82,2910.61,2927.91,0
13.7,46.95,32.09,110.59,127.03,0
2294.86,2771.37,81.3,243.97,2873.82,0
1865.86,4129.85,2493.91,1154.3,2999.82,0
1469.44,2111.02,823.95,96718.1,98094.78,0
3.44,11.81,8.96,39339.17,39342.54,0
28.21,28.37,0.81,9.31,35.45,0
5213.76,13113.66,8252.04,1427.56,7666.63,0
606.51,1930.41,1309.21,3591.28,4125.47,0
613.85,2609.81,2007.97,97.84,787.75,0
38.99,146.62,112.46,49.71,87.36,0
28.26,134.03,107.0,1948.99,1978.96,0
13615.91,48465.19,37415.08,261.06,16179.85,0
1900.36,3936.32,2007.54,57280.4,59250.76,0
8.51,13.13,5.4,16.43,25.34,0
12573.7,9488.38,0.0,4.27,10244.33,0
513.54,898.26,473.9,53948.18,54385.47,0
54.61,60.93,1.64,51915.55,51971.05,0
96.96,209.58,122.42,266.26,358.2,0
1860.57,6812.67,4833.92,10859.34,12801.13,0
80.35,290.4,199.91,29817.97,29894.6,0
497.06,960.2,463.14,44.87,477.3,0
1627.0,4536.87,3148.68,3636.89,5457.02,0
15.77,23.27,6.78,9033.08,9051.03,0
13335.35,36850.84,25800.6,138.71,15970.61,0
67.06,187.46,111.89,89854.12,89913.15,0
118.44,219.81,88.98,113400.23,113509.74,0
1460.64,2435.77,1032.34,574.79,1907.36,0
651.36,3196.93,2605.73,6.27,769.69,0
142.75,416.41,261.69,66746.35,66894.66,0
941.69,2852.7,1885.69,856.38,1957.19,0
9186.17,4915.28,0.0,12.52,10632.96,0
3650.26,4812.08,783.38,8544.73,11823.08,0
4529.34,9533.35,5304.8,5211.85,9610.43,0
27.82,134.84,102.64,12.66,39.52,0
118.47,152.66,18.58,55.89,173.74,0
397.17,740.64,379.09,36566.01,37042.25,0
4.05,20.07,16.42,116475.65,116479.17,0
2774.23,7393.29,4732.37,234.57,3311.12,0
49.96,96.56,40.52,11.95,56.47,0
34.58,116.0,86.53,130.55,168.44,0
28.04,76.64,50.66,723.28,747.99,0
34.83,167.48,130.43,74.04,109.25,0
56.95,49.8,3.48,2262.67,2323.44,0
628.55,2550.32,2033.43,2.97,614.39,0
519.1,911.48,337.94,21617.11,22233.0,0
27.15,112.13,84.74,29472.65,29502.03,0
17.42,75.16,57.34,15041.32,15056.35,0
4615.72,19946.85,15794.8,76.54,4456.2,0
6.26,27.54,21.2,2852.9,2858.69,0
274.62,1024.76,745.2,151.01,403.17,0
294.43,335.89,51.62,196.77,457.25,0
476.86,349.81,0.0,6634.93,7051.84,0
12119.99,196701.03,0.0,29113.2,38148.81,1
746.37,2035.96,1314.99,25359.48,26251.94,0
17373.54,32345.95,12488.09,34.53,15045.47,0
6920.05,26572.52,20465.52,3783.16,11509.42,0
18.78,70.44,48.39,51.3,68.03,0
23.82,116.09,92.98,2732.16,2756.19,0
60.52,139.35,87.14,154.35,207.54,0
92.17,371.98,294.81,16147.91,16231.64,0
394.24,1512.07,1145.1,81809.69,82189.85,0
22.03,109.03,83.3,66.01,89.85,0
20.11,80.06,56.42,38443.99,38463.89,0
84.14,149.44,63.17,9320.82,9415.4,0
49491.96,53825.36,0.0,1375.06,2340.16,1
1330.26,6460.74,5153.58,875.39,2243.88,0
17766.16,66131.17,48949.45,91.14,15062.37,0
16.81,69.87,54.87,25.44,39.68,0
29076.08,51052.82,0.0,6.8,92.96,1
16028.08,61081.81,45812.99,6883.89,20379.38,0
1353.0,5251.85,3968.2,31.4,1533.48,0
561.44,2628.98,2021.73,632.24,1195.34,0
349.61,1612.93,1278.11,48434.32,48804.15,0
5.36,11.83,7.51,4368.48,4372.89,0
8436.85,5393.9,0.0,17.49,7525.63,0
757.14,510.36,0.0,8769.12,9533.31,0
466.38,1170.55,674.18,28.88,417.28,0
349.15,1486.47,1184.76,14458.01,14759.76,0
92.5,399.07,293.02,6.39,81.2,0
26.9,62.4,33.75,12.92,44.25,0
2435.48,4523.3,2424.84,78912.44,81280.93,0
266.7,741.35,497.31,59.33,277.49,0
3.69,15.67,11.28,14.25,17.88,0
98.68,331.98,236.94,28.9,142.88,0
11584.61,13080.49,2715.64,144.33,10292.21,0
78.65,167.53,88.12,27276.33,27346.73,0
112.07,336.14,237.27,14.55,148.24,0
746.69,2181.96,1348.14,3.23,855.62,0
3696.25,15664.16,11532.78,36860.89,40628.89,0
1114.49,5232.28,3983.68,73.42,1047.94,0
5712.96,5439.22,0.0,6.33,5078.35,0
7.58,11.44,3.27,3.69,12.37,0
11173.87,25305.53,14929.91,53925.05,65883.48,0
9277.04,17012.16,6329.14,857.95,9581.87,0
290.71,679.48,430.15,2242.82,2478.41,0
751.96,513.77,0.0,2384.2,3026.68,0
18.45,14.71,0.0,849.06,869.2,0
153.17,654.44,473.06,12859.96,13022.24,0
16.85,16.2,0.0,57927.41,57943.31,0
3.31,13.93,10.62,3139.6,3143.03,0
18548.19,34857.69,19152.42,29223.41,49664.39,0
28.0,52.96,23.17,3.02,32.63,0
565.65,539.27,79.73,534.89,1041.6,0
40.54,22.69,0.0,2089.17,2137.03,0
76.37,160.29,86.41,24.87,86.69,0
97.5,415.26,302.39,15.85,115.54,0
55.45,257.28,191.44,12.17,61.48,0
842.69,654.88,0.0,62.37,975.01,0
15497.38,9904.16,0.0,23330.62,39211.13,0
128.73,156.36,38.44,3.68,116.74,0
17325.6,68406.74,54231.97,2052.28,19418.69,0
1107.85,1575.33,500.44,5.75,1122.35,0
641.77,987.46,397.7,1854.11,2475.42,0
22.96,103.33,78.94,43.57,62.33,0
4.79,21.25,16.71,15.34,19.57,0
5810.45,20431.29,13712.65,456.76,7356.82,0
476.2,589.57,137.36,34.54,451.4,0
113.26,250.89,143.16,174.33,285.72,0
4055.0,6337.15,1861.86,2874.28,6595.21,0
44.49,156.75,110.66,80702.9,80751.96,0
3141.81,12597.68,9763.4,2430.95,5670.9,0
52.02,59.28,3.58,718.92,775.42,0
10806.8,49071.53,37992.43,1245.14,12644.05,0
30.32,78.31,52.79,489.32,519.68,0
9.37,38.21,28.96,1327.32,1338.42,0
1455.16,1065.71,0.0,1439.36,3012.79,0
11.77,24.98,14.57,610.42,623.08,0
13964.41,7911.04,0.0,15868.51,30896.9,0
992.27,3704.32,2800.98,199.98,1179.07,0
21.71,18.62,0.0,8.97,31.92,0
17.8,36.0,14.82,3208.55,3227.09,0
11101.94,44606.14,34348.59,17275.77,30102.02,0
645.95,2500.05,1768.1,14475.25,15244.93,0
8464.4,28620.7,19010.91,43.53,8450.5,0
7.33,26.56,19.94,3351.73,3359.36,0
11254.57,38609.26,26127.46,160245.78,170556.16,0
293.08,992.29,641.99,8.59,342.17,0
1114.09,2310.01,993.59,854.32,2062.3,0
77.94,48.85,0.0,78.2,169.36,0
4.63,11.52,7.53,16374.09,16378.91,0
15089.46,10631.56,0.0,96.74,16445.57,0
20981.26,54759.06,35734.76,8685.56,26269.08,0
72.31,187.16,111.92,15.88,91.28,0
13290.59,17334.21,4648.47,5.68,12641.23,0
12.3,49.56,36.28,8.54,20.88,0
10.94,40.14,27.94,47.62,57.8,0
5.25,15.84,11.26,31090.49,31095.29,0
91.97,429.19,322.31,14.22,117.99,0
4.35,7.8,4.21,3.92,8.37,0
94.81,159.2,73.3,32469.91,32555.36,0
9.45,12.53,1.89,167.96,178.42,0
1948.37,5747.65,4045.76,1765.3,3382.29,0
4916.07,7001.01,2635.27,6.83,4516.15,0
1326.55,5850.13,4271.19,58734.94,59974.63,0
16.52,30.88,11.64,698.46,712.85,0
2701.69,7319.39,4279.71,7.28,3079.31,0
25.67,74.0,51.68,2898.43,2925.89,0
2528.54,4764.8,2483.92,151.6,2852.39,0
448.8,1715.71,1314.45,132.62,598.06,0
73.73,266.48,201.92,242.36,312.5,0
5.76,22.6,15.76,727.31,733.44,0
4663.8,15048.41,11007.64,2471.51,7576.1,0
12795.85,32895.83,18837.22,13.61,13006.42,0
1089.27,2745.1,1851.46,10916.48,11992.99,0
16008.48,59622.07,43333.08,3.66,14241.76,0
12173.33,26740.65,16656.99,5948.54,16096.22,0
15.67,38.67,25.75,20.42,33.21,0
1960.41,2424.09,675.22,370.58,2498.99,0
63.04,224.32,150.55,1309.06,1368.28,0
218.69,185.05,0.0,3364.98,3601.9,0
11.16,55.32,43.48,16340.29,16351.49,0
17553.61,20130.82,3997.96,794.86,17975.54,0
1872.89,4164.19,2123.78,43538.4,45507.88,0
30.03,47.15,14.94,99266.36,99292.59,0
76.96,139.14,63.36,125055.82,125147.55,0
121.8,237.64,106.94,91.39,204.92,0
2270.61,8475.09,5871.03,3.87,2518.97,0
11285.52,14618.94,1255.17,7142.12,17289.46,0
49.06,82.78,23.97,43.42,91.85,0
191.04,182.52,0.0,12639.12,12830.11,0
566.16,1127.55,667.2,2.87,525.25,0
93.7,443.72,360.17,14030.87,14118.9,0
254.08,561.64,338.37,5.88,253.38,0
7.04,28.15,21.67,43166.39,43174.38,0
12.29,31.68,20.08,3513.74,3526.03,0
100.48,253.53,146.27,16.1,100.04,0
10244.04,43105.58,32756.28,724.91,9808.0,0
63.07,39.15,0.0,704.31,779.64,0
25.74,113.05,82.45,43020.17,43041.69,0
2177.12,5842.17,4057.74,949.28,3255.05,0
13935.17,28986.16,17757.76,1158.92,13484.06,0
169.37,775.84,595.26,90.83,255.59,0
2.94,5.97,2.98,8213.6,8216.37,0
1330.55,6519.21,5197.84,4.73,1589.24,0
113.93,537.02,406.99,114403.16,114519.43,0
1167.72,1991.73,983.35,2140.43,3191.34,0
33.1,67.28,33.21,29801.62,29836.09,0
2.78,11.55,8.29,14643.26,14645.56,0
60.37,83.33,24.27,29.95,100.62,0
1545.54,5863.44,4268.49,65.36,1514.61,0
93.51,101.1,23.67,57.87,165.72,0
19.54,27.85,9.49,32.48,54.44,0
176.98,487.1,342.59,3.24,158.05,0
2371.17,9144.34,6704.52,24257.13,27066.78,0
7.96,30.47,22.22,1008.66,1018.19,0
1374.39,4453.23,2830.99,1813.52,3355.75,0
1103.34,1902.72,738.3,607.13,1689.06,0
76.45,181.13,119.88,10.68,92.41,0
16865.51,27119.14,8005.56,329.35,14365.85,0
8538.56,14913.26,6956.5,68.71,10045.57,0
46.78,91.43,40.64,49644.56,49686.13,0
3.6,11.5,8.24,6083.22,6087.13,0
43.59,62.52,14.39,16.27,65.12,0
17.16,11.87,0.0,6130.86,6151.24,0
374.38,1353.78,1042.4,1132.34,1555.21,0
10600.96,6340.74,0.0,6.68,11956.26,0
6857.08,33383.91,26416.01,5.84,7426.25,0
42.63,88.51,49.52,13.76,57.7,0
128.69,68.16,0.0,20241.12,20346.23,0
3.78,16.94,12.89,25070.31,25074.8,0
364.12,1164.86,830.95,2186.35,2543.04,0
4.81,20.1,16.19,3.23,8.61,0
12675.87,31152.36,17111.62,88.97,12142.63,0
6650.22,13924.35,6941.11,223.63,6756.97,0
18.68,64.42,47.6,62.07,80.47,0
1471.91,3425.14,1681.49,1623.6,3384.01,0
451.32,1355.29,832.04,5.39,404.6,0
3685.71,6450.74,2080.41,3.39,3691.7,0
196.54,392.47,194.97,1748.54,1917.93,0
15.27,13.28,0.0,49.89,65.12,0
861.43,3459.65,2710.61,5176.17,6053.44,0
5.6,11.59,4.99,14094.24,14099.03,0
523.9,2560.56,1954.76,2256.63,2822.08,0
18.44,30.77,10.55,145313.71,145334.57,0
1292.62,3409.59,2111.53,3204.13,4660.15,0
4686.25,8786.23,4316.66,13363.12,18479.05,0
7.28,26.37,18.5,3137.53,3143.76,0
99.73,412.65,332.49,19146.19,19250.77,0
2001.58,5387.35,3366.33,199.66,2360.05,0
11.86,25.51,12.8,323.09,336.18,0
445.28,1714.94,1224.46,108.53,591.11,0
1148.89,1564.27,437.86,1542.65,2750.73,0
66.23,211.78,139.06,167.51,239.77,0
4855.37,18456.77,14386.34,142412.29,147951.92,0
269.33,461.02,220.42,2065.32,2342.12,0
767.36,2647.89,1989.61,109.15,767.64,0
9.66,36.79,27.75,727.65,738.53,0
3.35,3.45,0.31,14570.32,14573.89,0
4.29,8.4,4.33,19288.99,19293.6,0
9276.89,21600.1,12450.03,3005.25,11518.49,0
7660.11,30577.69,23112.66,2.79,6589.44,0
3898.41,11904.86,8021.31,38358.98,42695.14,0
16.39,41.35,23.3,60344.32,60357.76,0
307.7,595.24,331.6,39661.66,39957.34,0
3515.91,1822.21,0.0,4368.94,7897.31,0
1178.53,696.5,0.0,3.66,954.7,0
7.69,12.17,5.93,94710.75,94718.74,0
8603.04,8819.04,0.0,5.73,7299.82,0
11.54,11.98,0.0,14.07,24.42,0
12.76,40.99,29.22,2715.99,2731.27,0
9036.96,29140.12,20457.79,436.99,9691.82,0
213.06,149.46,0.0,10963.63,11216.6,0
77.95,247.31,180.5,2877.24,2954.96,0
396.59,458.53,1.01,2.85,447.57,0
18630.89,40941.68,21773.33,3200.19,18388.02,0
7.98,39.53,30.9,34214.99,34222.3,0
2471.4,7041.08,4192.16,32003.82,34260.92,0
55.09,36.02,0.0,15.36,60.97,0
7.79,16.08,9.29,124.09,133.29,0
121.19,426.47,294.94,10.12,131.54,0
379.47,573.26,156.18,10575.61,10969.19,0
43801.59,92057.69,0.0,2705.83,2723.32,1
104.32,251.81,142.62,560.47,654.3,0
829.72,493.59,0.0,73.5,1044.04,0
486.89,1427.83,973.46,15647.71,16167.51,0
1823.38,6459.97,4510.84,16411.99,17960.84,0
5052.51,12893.8,8351.69,603.64,5578.93,0
108.01,505.14,404.58,10.68,97.15,0
122.33,557.67,439.95,454.39,585.27,0
237.51,267.27,18.87,51882.4,52122.15,0
444.6,382.25,0.0,1677.3,2193.78,0
7.21,13.74,6.2,10872.68,10881.18,0
45.32,146.68,97.26,69.5,107.54,0
12.77,40.96,29.25,118.49,129.16,0
87.59,150.86,60.21,9.86,111.43,0
17329.87,82835.95,68252.16,118.02,17531.78,0
515.21,970.14,462.5,17.56,526.52,0
129.6,533.81,394.37,1021.25,1154.52,0
442.94,1879.8,1493.61,206.82,643.81,0
1120.68,1056.75,0.0,26722.7,27894.6,0
136.26,210.72,78.97,183.1,343.84,0
152.84,224.42,61.12,28.1,187.42,0
1499.08,6953.38,5472.35,6.87,1398.46,0
4.7,9.78,4.64,43.74,47.9,0
350.98,1496.62,1133.8,5831.31,6247.73,0
374.63,993.17,675.1,2666.55,3053.08,0
2467.03,6309.39,3423.25,2488.43,5021.25,0
18841.23,86017.68,65970.15,34196.48,49520.66,0
3504.46,8705.28,5239.97,43.86,4134.81,0
253.18,975.21,704.14,482.37,732.47,0
12.49,30.1,18.8,17.29,32.28,0
541.5,518.98,0.0,30.17,499.73,0
4957.66,3663.35,0.0,160.79,4773.8,0
11988.78,17228.85,3777.28,6489.1,17087.54,0
4572.4,17147.44,12988.29,26129.06,30480.03,0
14.89,32.48,15.86,79.79,97.52,0
1657.69,4216.31,2288.95,216.03,1817.21,0
7490.53,7179.25,0.0,47300.08,55770.67,0
1247.82,4122.38,2736.45,14510.69,15885.92,0
1302.15,5359.02,3950.61,5397.47,6594.38,0
245.05,811.38,564.38,239.51,492.39,0
839.48,4139.28,3432.19,115.78,1073.36,0
38.45,22.05,0.0,7767.68,7807.84,0
6.05,3.45,0.0,7.59,13.07,0
4672.43,12849.3,8990.37,1072.91,6424.1,0
13204.31,22431.96,8220.81,5.31,13506.27,0
6071.74,21793.28,16574.15,2583.02,9820.56,0
54.88,223.33,166.33,1411.67,1469.97,0
6.31,6.06,0.0,5.25,11.43,0
33.83,156.57,117.66,275.48,308.44,0
5353.57,3397.66,0.0,22.58,6190.12,0
33619.85,111822.4,0.0,17665.07,18850.86,1
16321.66,36401.44,19745.7,62699.61,78436.0,0
59.39,208.07,149.62,86.61,137.99,0
388.87,365.29,29.1,3.75,321.03,0
3328.72,15701.11,12220.98,52796.5,55888.71,0
22.33,105.36,79.41,29429.28,29450.2,0
15943.55,45236.69,27760.94,17419.34,32890.09,0
562.04,1569.85,1073.11,137.03,619.27,0
2.92,9.8,7.19,6.53,9.44,0
3.41,10.61,7.12,123448.71,123452.72,0
7630.77,22479.94,14307.33,618.64,7432.9,0
904.64,2850.85,1772.88,137.38,1108.88,0
2611.43,11395.85,9197.21,14035.1,16163.92,0
3153.11,10246.98,7035.42,4349.05,7683.54,0
119.6,165.2,22.28,4.31,144.84,0
3595.73,16585.68,13549.59,102988.69,106271.37,0
12553.97,18477.22,3550.2,1232.38,15374.35,0
12.8,15.91,3.3,21.56,32.22,0
2636.55,13147.84,10282.03,3.24,2490.28,0
43.39,63.37,21.28,1181.59,1216.42,0
49.08,46.65,0.0,1871.4,1917.64,0
111.59,338.01,208.19,8.13,111.23,0
6460.59,27279.01,21679.84,1090.3,8049.02,0
3.32,2.57,0.0,313.86,316.91,0
135.01,365.27,256.14,334.92,487.38,0
1236.98,999.8,0.0,123980.3,125114.09,0
7.34,17.83,10.34,70.44,76.97,0
3395.76,6953.91,3417.97,45513.59,48901.92,0
13057.57,14586.38,2232.53,120.27,13995.02,0
6.16,28.89,23.3,19.58,26.7,0
10.77,36.15,26.79,14.51,26.63,0
17446.16,74909.51,59279.76,84712.51,102329.67,0
16.13,73.82,60.08,3.51,22.73,0
5.53,25.91,20.91,30.29,35.37,0
14324.59,55386.25,39220.78,115.03,17301.46,0
8380.01,15765.04,8097.26,3732.37,11727.52,0
993.79,4203.93,3048.08,169.66,1069.0,0
388.73,1104.31,755.19,3.4,373.91,0
10647.65,18339.97,7726.55,801.56,11814.71,0
991.96,2218.0,1357.94,45666.61,46648.23,0
1017.97,1888.85,1067.51,46736.53,47571.34,0
5394.69,14014.96,8349.37,148382.35,153466.32,0
971.86,3903.0,2994.21,117.49,1086.17,0
252.92,678.31,441.06,10.46,279.9,0
90.69,154.66,67.32,5.84,112.96,0
251.69,224.84,0.0,37722.37,38019.96,0
299.56,1303.36,1015.81,10202.13,10503.37,0
69.93,166.3,107.94,2706.23,2778.09,0
153.4,381.76,241.94,641.86,807.41,0
3702.81,14577.03,10761.46,416.03,4615.5,0
115.42,499.05,360.85,622.33,749.07,0
